ENSG00000005486	7	75518239	75528239	+
ENSG00000005513	16	1036979	1046979	+
ENSG00000005700	6	82869700	82879700	-
ENSG00000005801	11	3369996	3379996	-
ENSG00000005810	13	77608792	77618792	-
ENSG00000005812	13	77569389	77579389	-
ENSG00000005844	16	30534506	30544506	+
ENSG00000005882	17	48189516	48199516	+
ENSG00000005884	17	48167093	48177093	+
ENSG00000005889	X	24234206	24244206	+
ENSG00000005893	X	119551682	119561682	-
ENSG00000005955	17	34946278	34956278	+
ENSG00000005961	17	42439551	42449551	-
ENSG00000005981	7	95169544	95179544	+
ENSG00000006007	16	19503015	19513015	-
ENSG00000006015	19	18703146	18713146	+
ENSG00000006016	19	18694047	18704047	-
ENSG00000006025	17	45874738	45884738	-
ENSG00000006042	17	31271333	31281333	+
ENSG00000006047	17	7181571	7191571	-
ENSG00000006059	17	39492344	39502344	-
ENSG00000006071	11	17404432	17414432	-
ENSG00000006074	17	34399392	34409392	+
ENSG00000006075	17	34405602	34415602	-
ENSG00000006114	17	35864900	35874900	-
ENSG00000006116	16	24374122	24384122	+
ENSG00000006118	11	60704631	60714631	+
ENSG00000006125	17	34051394	34061394	+
ENSG00000006128	7	97369784	97379784	+
ENSG00000006194	16	3341460	3351460	+
ENSG00000006210	16	57418960	57428960	+
ENSG00000006282	17	48633213	48643213	+
ENSG00000006283	17	48704626	48714626	+
ENSG00000006327	16	3072384	3082384	+
ENSG00000006377	7	96640351	96650351	+
ENSG00000006432	14	71186368	71196368	-
ENSG00000006451	7	39747723	39757723	+
ENSG00000006453	7	97910963	97920963	-
ENSG00000006459	7	139774546	139784546	-
ENSG00000006468	7	13920853	13930853	-
ENSG00000006530	7	141355044	141365044	+
ENSG00000006534	11	67796741	67806741	+
ENSG00000006555	1	55235385	55245385	-
ENSG00000006576	7	77586818	77596818	+
ENSG00000006606	7	75388851	75398851	-
ENSG00000006607	2	242434256	242444256	+
ENSG00000006611	11	17505879	17515879	-
ENSG00000006625	7	30526237	30536237	-
ENSG00000006634	7	87538856	87548856	+
ENSG00000006638	19	3584778	3594778	-
ENSG00000006652	7	112116247	112126247	+
ENSG00000006659	19	40199953	40209953	+
ENSG00000006695	17	14111994	14121994	+
ENSG00000006704	7	74016931	74026931	+
ENSG00000006712	19	39866492	39876492	-
ENSG00000006715	7	38752563	38762563	-
ENSG00000006740	17	12894959	12904959	+
ENSG00000006744	17	12885708	12895708	-
ENSG00000006747	7	12693228	12703228	+
ENSG00000006756	X	2812011	2822011	-
ENSG00000006757	X	7856288	7866288	-
ENSG00000006788	17	10191401	10201401	-
ENSG00000006831	12	1897844	1907844	+
ENSG00000006837	5	133624113	133634113	-
ENSG00000007001	2	158992666	159002666	+
ENSG00000007038	16	2871720	2881720	+
ENSG00000007047	19	45806951	45816951	+
ENSG00000007062	4	15959857	15969857	-
ENSG00000007080	19	18054800	18064800	+
ENSG00000007129	19	42092916	42102916	+
ENSG00000007168	17	2588909	2598909	+
ENSG00000007171	17	26073792	26083792	-
ENSG00000007174	17	11873065	11883065	+
ENSG00000007202	17	26931458	26941458	-
ENSG00000007216	17	26824796	26834796	+
ENSG00000007237	17	9807167	9817167	-
ENSG00000007255	19	45656186	45666186	-
ENSG00000007264	19	3767973	3777973	-
ENSG00000007306	19	42167235	42177235	-
ENSG00000007312	17	61996100	62006100	-
ENSG00000007314	17	62005914	62015914	-
ENSG00000007341	1	113056140	113066140	-
ENSG00000007350	X	153558700	153568700	+
ENSG00000007372	11	31796340	31806340	-
ENSG00000007376	16	824974	834974	-
ENSG00000007384	16	98058	108058	-
ENSG00000007392	16	228968	238968	-
ENSG00000007402	3	50392097	50402097	-
ENSG00000007516	16	1399439	1409439	+
ENSG00000007520	16	1389241	1399241	-
ENSG00000007541	16	634109	644109	+
ENSG00000007545	16	1727909	1737909	+
ENSG00000007866	6	35431374	35441374	-
ENSG00000007908	1	169681782	169691782	-
ENSG00000007923	1	6684228	6694228	-
ENSG00000007933	1	171086959	171096959	+
ENSG00000007944	6	16147112	16157112	+
ENSG00000007952	X	100088313	100098313	-
ENSG00000007968	1	23822922	23832922	-
ENSG00000008018	6	170834205	170844205	-
ENSG00000008056	X	47421303	47431303	-
ENSG00000008083	6	15522252	15532252	+
ENSG00000008086	X	18671745	18681745	+
ENSG00000008118	1	209787283	209797283	+
ENSG00000008128	1	1624320	1634320	-
ENSG00000008130	1	1672678	1682678	-
ENSG00000008196	6	50815326	50825326	+
ENSG00000008197	6	50740701	50750701	+
ENSG00000008226	3	38165040	38175040	+
ENSG00000008256	7	6191407	6201407	-
ENSG00000008277	7	87825897	87835897	+
ENSG00000008282	7	105720951	105730951	-
ENSG00000008283	17	61499668	61509668	-
ENSG00000008294	17	49029535	49039535	-
ENSG00000008300	3	48663902	48673902	-
ENSG00000008311	7	121706187	121716187	-
ENSG00000008323	12	6437671	6447671	+
ENSG00000008324	3	42636606	42646606	+
ENSG00000008382	19	4360083	4370083	+
ENSG00000008394	12	16517343	16527343	+
ENSG00000008405	12	107375142	107385142	-
ENSG00000008438	19	46512411	46522411	-
ENSG00000008441	19	13207015	13217015	+
ENSG00000008513	8	134457091	134467091	-
ENSG00000008516	16	3110727	3120727	+
ENSG00000008517	16	3119729	3129729	+
ENSG00000008710	16	2128711	2138711	-
ENSG00000008735	22	51049976	51059976	+
ENSG00000008838	17	38165355	38175355	-
ENSG00000008853	8	22875954	22885954	+
ENSG00000008869	2	37198040	37208040	-
ENSG00000008952	3	169716161	169726161	+
ENSG00000008988	8	56969854	56979854	-
ENSG00000009307	1	115249537	115259537	-
ENSG00000009335	7	157062066	157072066	+
ENSG00000009413	6	111610278	111620278	-
ENSG00000009694	X	123499758	123509758	-
ENSG00000009709	1	19062632	19072632	+
ENSG00000009724	1	11076580	11086580	-
ENSG00000009765	6	150725764	150735764	+
ENSG00000009780	1	28087092	28097092	+
ENSG00000009790	1	209955652	209965652	+
ENSG00000009830	14	77731299	77741299	-
ENSG00000009844	6	142545826	142555826	+
ENSG00000009950	7	72997524	73007524	-
ENSG00000009954	7	72844728	72854728	-
ENSG00000010017	6	13611730	13621730	-
ENSG00000010030	6	36323971	36333971	-
ENSG00000010072	1	231490769	231500769	+
ENSG00000010165	1	171766857	171776857	+
ENSG00000010219	12	4723217	4733217	+
ENSG00000010244	17	30708905	30718905	+
ENSG00000010256	3	48626436	48636436	-
ENSG00000010270	7	38270272	38280272	+
ENSG00000010278	12	6347425	6357425	+
ENSG00000010282	3	42724155	42734155	-
ENSG00000010292	12	6641121	6651121	+
ENSG00000010295	12	6638705	6648705	-
ENSG00000010310	19	46186982	46196982	+
ENSG00000010318	3	52457657	52467657	+
ENSG00000010319	3	52457069	52467069	-
ENSG00000010322	3	52527087	52537087	+
ENSG00000010327	3	52558511	52568511	+
ENSG00000010361	19	50300154	50310154	-
ENSG00000010379	12	319791	329791	-
ENSG00000010404	X	148548521	148558521	-
ENSG00000010438	9	33799229	33809229	+
ENSG00000010539	16	3262345	3272345	-
ENSG00000010610	12	6929974	6939974	+
ENSG00000010626	12	7023407	7033407	+
ENSG00000010671	X	100594438	100604438	-
ENSG00000010704	6	26098571	26108571	+
ENSG00000010803	1	41482872	41492872	-
ENSG00000010810	6	111971535	111981535	-
ENSG00000010818	6	143062605	143072605	-
ENSG00000010932	1	171255113	171265113	+
ENSG00000011007	1	24088549	24098549	+
ENSG00000011009	1	24122029	24132029	+
ENSG00000011021	1	11903201	11913201	+
ENSG00000011028	17	60770958	60780958	+
ENSG00000011052	17	49249105	49259105	+
ENSG00000011083	5	149590635	149600635	+
ENSG00000011105	12	3395724	3405724	+
ENSG00000011114	14	93693896	93703896	-
ENSG00000011132	19	3740878	3750878	-
ENSG00000011143	17	56272803	56282803	-
ENSG00000011198	3	43760541	43770541	+
ENSG00000011201	X	8486915	8496915	-
ENSG00000011243	19	15480859	15490859	-
ENSG00000011258	17	49244786	49254786	-
ENSG00000011260	17	49375294	49385294	+
ENSG00000011275	7	5652238	5662238	-
ENSG00000011295	17	15932226	15942226	+
ENSG00000011304	19	812320	822320	+
ENSG00000011332	19	38692343	38702343	-
ENSG00000011347	11	61275529	61285529	-
ENSG00000011376	3	45590913	45600913	+
ENSG00000011405	11	17098119	17108119	-
ENSG00000011422	19	44142732	44152732	-
ENSG00000011426	7	36493400	36503400	+
ENSG00000011451	19	15522334	15532334	-
ENSG00000011454	9	125867145	125877145	+
ENSG00000011465	12	91529025	91539025	-
ENSG00000011478	19	46207247	46217247	+
ENSG00000011485	19	46894109	46904109	+
ENSG00000011523	2	65314138	65324138	+
ENSG00000011566	2	39466407	39476407	-
ENSG00000011590	19	36207940	36217940	+
ENSG00000011600	19	36385312	36395312	-
ENSG00000011638	16	21191937	21201937	+
ENSG00000011677	X	151324706	151334706	-
ENSG00000012048	17	41187646	41197646	-
ENSG00000012061	19	45906692	45916692	-
ENSG00000012124	19	35838258	35848258	+
ENSG00000012174	X	21903542	21913542	+
ENSG00000012211	X	49021151	49031151	-
ENSG00000012223	3	46467136	46477136	-
ENSG00000012232	8	28611204	28621204	+
ENSG00000012504	12	100957267	100967267	+
ENSG00000012660	6	53123557	53133557	-
ENSG00000012779	10	45941561	45951561	+
ENSG00000012817	Y	21857301	21867301	-
ENSG00000012822	12	54095574	54105574	-
ENSG00000012963	14	93695561	93705561	+
ENSG00000012983	14	50875243	50885243	-
ENSG00000013016	2	31492313	31502313	+
ENSG00000013275	19	40487348	40497348	+
ENSG00000013288	4	6625089	6635089	+
ENSG00000013293	3	170167372	170177372	-
ENSG00000013297	3	170151887	170161887	+
ENSG00000013306	17	42387004	42397004	-
ENSG00000013364	16	29859355	29869355	+
ENSG00000013374	7	151075535	151085535	+
ENSG00000013375	6	83868842	83878842	-
ENSG00000013392	6	83908651	83918651	+
ENSG00000013441	2	201707919	201717919	-
ENSG00000013503	12	106903976	106913976	+
ENSG00000013523	14	77243588	77253588	-
ENSG00000013561	5	141369856	141379856	+
ENSG00000013563	X	153619579	153629579	-
ENSG00000013573	12	31257725	31267725	+
ENSG00000013583	12	13117798	13127798	-
ENSG00000013588	12	13070871	13080871	+
ENSG00000013619	X	149681395	149691395	+
ENSG00000013725	11	60787849	60797849	+
ENSG00000013810	4	1746898	1756898	+
ENSG00000014123	6	97003152	97013152	+
ENSG00000014138	11	65066156	65076156	+
ENSG00000014164	8	144509825	144519825	-
ENSG00000014216	11	64979458	64989458	+
ENSG00000014257	3	132087142	132097142	+
ENSG00000014641	2	63834307	63844307	+
ENSG00000014824	4	42092474	42102474	+
ENSG00000014914	1	149890546	149900546	-
ENSG00000014919	10	101463272	101473272	-
ENSG00000015133	14	91727669	91737669	-
ENSG00000015153	12	42542836	42552836	-
ENSG00000015171	10	300566	310566	+
ENSG00000015285	X	48549818	48559818	+
ENSG00000015413	16	89704837	89714837	+
ENSG00000015475	22	18206906	18216906	-
ENSG00000015479	5	138667048	138677048	+
ENSG00000015520	7	44542134	44552134	-
ENSG00000015532	17	48438512	48448512	+
ENSG00000015568	2	110615270	110625270	+
ENSG00000015592	8	27082840	27092840	-
ENSG00000015676	7	44408720	44418720	-
ENSG00000016082	5	50690564	50700564	+
ENSG00000016391	3	53836362	53846362	-
ENSG00000016402	6	137311108	137321108	-
ENSG00000016490	1	86965942	86975942	+
ENSG00000016602	1	87046437	87056437	+
ENSG00000016864	3	52718508	52728508	-
ENSG00000017260	3	130735400	130745400	+
ENSG00000017373	17	36676251	36686251	-
ENSG00000017427	12	102801269	102811269	-
ENSG00000017483	X	48306920	48316920	-
ENSG00000017621	X	49022971	49032971	+
ENSG00000017797	18	9538112	9548112	+
ENSG00000018189	4	71673032	71683032	+
ENSG00000018236	12	41466220	41476220	+
ENSG00000018280	2	219261617	219271617	+
ENSG00000018408	3	149225022	149235022	-
ENSG00000018510	2	178408564	178418564	+
ENSG00000018610	X	118662112	118672112	-
ENSG00000018625	1	160113381	160123381	+
ENSG00000018699	2	33046118	33056118	+
ENSG00000018869	19	56884121	56894121	-
ENSG00000019102	11	124607368	124617368	-
ENSG00000019144	11	118528741	118538741	+
ENSG00000019169	2	119752236	119762236	+
ENSG00000019186	20	52759988	52769988	-
ENSG00000019485	11	45246638	45256638	+
ENSG00000019505	11	45251852	45261852	-
ENSG00000019549	8	49820327	49830327	-
ENSG00000019582	5	149771715	149781715	-
ENSG00000019991	7	81318322	81328322	-
ENSG00000019995	10	126676758	126686758	+
ENSG00000020129	1	36032374	36042374	+
ENSG00000020181	8	37701494	37711494	+
ENSG00000020256	20	50757817	50767817	-
ENSG00000020426	14	61436671	61446671	+
ENSG00000020577	14	55260033	55270033	+
ENSG00000020633	1	25216002	25226002	-
ENSG00000020922	11	94142895	94152895	-
ENSG00000021300	11	73373864	73383864	+
ENSG00000021355	6	2822566	2832566	-
ENSG00000021461	7	99463624	99473624	+
ENSG00000021488	19	33311421	33321421	-
ENSG00000021574	2	32382706	32392706	+
ENSG00000021645	14	80328786	80338786	+
ENSG00000021762	11	3098346	3108346	-
ENSG00000021776	15	35137732	35147732	-
ENSG00000021826	2	211543831	211553831	+
ENSG00000021852	1	57384883	57394883	-
ENSG00000022267	X	135293518	135303518	+
ENSG00000022277	20	55093943	55103943	+
ENSG00000022355	5	161326975	161336975	+
ENSG00000022556	19	55512510	55522510	+
ENSG00000022567	8	142210700	142220700	-
ENSG00000022840	12	121015397	121025397	+
ENSG00000022976	14	102808704	102818704	+
ENSG00000023041	10	114180058	114190058	-
ENSG00000023171	11	123498482	123508482	+
ENSG00000023191	11	484512	494512	-
ENSG00000023228	2	206978823	206988823	-
ENSG00000023287	8	53525016	53535016	-
ENSG00000023318	9	102731461	102741461	-
ENSG00000023330	3	52248343	52258343	+
ENSG00000023445	11	102208465	102218465	+
ENSG00000023516	13	42897396	42907396	+
ENSG00000023572	1	193055598	193065598	-
ENSG00000023608	14	62263146	62273146	+
ENSG00000023697	12	16190220	16200220	+
ENSG00000023734	12	16056412	16066412	+
ENSG00000023839	10	101611949	101621949	+
ENSG00000023892	6	35289548	35299548	+
ENSG00000023902	1	150132260	150142260	+
ENSG00000023909	1	94340761	94350761	-
ENSG00000024048	6	42661242	42671242	+
ENSG00000024422	19	48246391	48256391	+
ENSG00000024526	1	68929835	68939835	-
ENSG00000024862	6	139114456	139124456	+
ENSG00000025039	6	90064355	90074355	-
ENSG00000025156	6	122754111	122764111	+
ENSG00000025293	20	34538303	34548303	+
ENSG00000025423	12	57181574	57191574	+
ENSG00000025434	11	47290396	47300396	+
ENSG00000025708	22	50954181	50964181	-
ENSG00000025770	22	50961901	50971901	+
ENSG00000025772	20	43560771	43570771	-
ENSG00000025796	6	108178960	108188960	-
ENSG00000025800	1	32642169	32652169	+
ENSG00000026025	10	17279584	17289584	+
ENSG00000026103	10	90775542	90785542	+
ENSG00000026297	6	167332992	167342992	-
ENSG00000026508	11	35251574	35261574	+
ENSG00000026559	20	49610193	49620193	-
ENSG00000026652	6	161541057	161551057	-
ENSG00000026751	1	160724611	160734611	+
ENSG00000026950	6	26415444	26425444	+
ENSG00000027001	13	24294328	24304328	-
ENSG00000027075	14	62017694	62027694	+
ENSG00000027644	1	156799855	156809855	-
ENSG00000027697	6	137508621	137518621	-
ENSG00000027847	5	177037348	177047348	+
ENSG00000027869	1	156766036	156776036	-
ENSG00000028116	2	58387002	58397002	+
ENSG00000028137	1	12269285	12279285	+
ENSG00000028203	12	95696566	95706566	+
ENSG00000028277	19	42585232	42595232	-
ENSG00000028310	5	854388	864388	-
ENSG00000028528	15	64432074	64442074	+
ENSG00000028839	6	134311570	134321570	+
ENSG00000029153	12	27573827	27583827	+
ENSG00000029363	6	136568001	136578001	-
ENSG00000029364	14	69927268	69937268	+
ENSG00000029534	8	41502843	41512843	-
ENSG00000029559	4	88733074	88743074	+
ENSG00000029639	6	155568643	155578643	-
ENSG00000029725	17	5289129	5299129	+
ENSG00000029993	X	150159248	150169248	+
ENSG00000030066	11	47789639	47799639	-
ENSG00000030110	6	33530329	33540329	-
ENSG00000030304	9	113563278	113573278	+
ENSG00000030419	2	213854429	213864429	-
ENSG00000030582	17	42430470	42440470	+
ENSG00000031003	5	137263649	137273649	-
ENSG00000031081	3	119139561	119149561	+
ENSG00000031691	6	49460820	49470820	+
ENSG00000031698	1	109780742	109790742	+
ENSG00000031823	19	5906150	5916150	-
ENSG00000032219	14	58840451	58850451	+
ENSG00000032389	2	3182696	3192696	-
ENSG00000032444	19	7626647	7636647	+
ENSG00000032742	13	21265503	21275503	+
ENSG00000033011	16	5135395	5145395	+
ENSG00000033030	12	122947437	122957437	-
ENSG00000033050	7	150894923	150904923	-
ENSG00000033100	7	150935908	150945908	+
ENSG00000033122	1	70587926	70597926	+
ENSG00000033170	14	66210839	66220839	+
ENSG00000033178	4	68468370	68478370	-
ENSG00000033327	11	77916343	77926343	-
ENSG00000033627	17	40674600	40684600	+
ENSG00000033800	15	68480402	68490402	+
ENSG00000033867	3	27404214	27414214	-
ENSG00000034053	15	29410518	29420518	+
ENSG00000034152	17	21218552	21228552	+
ENSG00000034239	8	49625967	49635967	-
ENSG00000034510	2	85133795	85143795	+
ENSG00000034533	3	130722719	130732719	-
ENSG00000034677	8	101259288	101269288	-
ENSG00000034693	6	143811147	143821147	+
ENSG00000034713	16	75611779	75621779	+
ENSG00000034971	1	171594557	171604557	-
ENSG00000035115	2	208158	218158	-
ENSG00000035141	2	70513107	70523107	-
ENSG00000035403	10	75879910	75889910	+
ENSG00000035499	5	59882739	59892739	-
ENSG00000035664	15	64189235	64199235	-
ENSG00000035681	8	59486329	59496329	-
ENSG00000035687	1	244561796	244571796	-
ENSG00000035720	4	68472616	68482616	+
ENSG00000035862	17	76839059	76849059	-
ENSG00000035928	4	39279076	39289076	-
ENSG00000036054	3	100044082	100054082	+
ENSG00000036257	2	225324867	225334867	-
ENSG00000036448	8	2093380	2103380	+
ENSG00000036473	X	38280703	38290703	+
ENSG00000036530	14	100193638	100203638	+
ENSG00000036549	1	78020185	78030185	-
ENSG00000036565	8	19992367	20002367	-
ENSG00000036672	11	119215926	119225926	-
ENSG00000036828	3	122005342	122015342	+
ENSG00000037042	17	40819024	40829024	+
ENSG00000037241	5	172396724	172406724	+
ENSG00000037280	5	180018506	180028506	-
ENSG00000037474	5	6589352	6599352	-
ENSG00000037637	1	16563334	16573334	-
ENSG00000037749	5	153437014	153447014	+
ENSG00000037757	19	13883680	13893680	+
ENSG00000037897	12	58152254	58162254	-
ENSG00000037965	12	54407570	54417570	+
ENSG00000038002	4	178341924	178351924	-
ENSG00000038210	4	25280714	25290714	+
ENSG00000038219	4	13560362	13570362	-
ENSG00000038274	5	162946328	162956328	+
ENSG00000038295	4	167025047	167035047	+
ENSG00000038358	16	67918406	67928406	+
ENSG00000038382	5	14510313	14520313	+
ENSG00000038427	5	82878122	82888122	+
ENSG00000038532	16	11276046	11286046	+
ENSG00000038945	8	15956940	15966940	-
ENSG00000039068	16	68869451	68879451	+
ENSG00000039123	5	54721409	54731409	+
ENSG00000039139	5	13680440	13690440	-
ENSG00000039319	5	79775169	79785169	+
ENSG00000039523	16	67580540	67590540	+
ENSG00000039537	5	41132336	41142336	-
ENSG00000039560	5	34830912	34840912	+
ENSG00000039600	5	157042687	157052687	-
ENSG00000039650	19	50354461	50364461	-
ENSG00000039987	19	12869220	12879220	+
ENSG00000040199	16	71668827	71678827	-
ENSG00000040275	5	169031782	169041782	+
ENSG00000040341	8	74322606	74332606	-
ENSG00000040487	1	19655774	19665774	+
ENSG00000040531	17	3564836	3574836	+
ENSG00000040608	22	20218938	20228938	-
ENSG00000040633	17	7128347	7138347	-
ENSG00000040731	5	24477209	24487209	-
ENSG00000040933	2	99207496	99217496	+
ENSG00000041353	18	52562747	52572747	+
ENSG00000041357	15	78841604	78851604	+
ENSG00000041515	13	109860355	109870355	+
ENSG00000041802	3	194351517	194361517	-
ENSG00000041880	3	51982878	51992878	+
ENSG00000041982	9	117772813	117782813	-
ENSG00000041988	1	6693625	6703625	+
ENSG00000042062	20	49192645	49202645	-
ENSG00000042088	14	90511106	90521106	+
ENSG00000042286	10	71862030	71872030	-
ENSG00000042304	2	228464806	228474806	-
ENSG00000042317	14	88904800	88914800	+
ENSG00000042429	11	93547861	93557861	+
ENSG00000042445	2	85559211	85569211	-
ENSG00000042493	2	85611871	85621871	-
ENSG00000042753	19	47331424	47341424	-
ENSG00000042781	1	215786236	215796236	-
ENSG00000042813	7	49967037	49977037	-
ENSG00000042832	8	134147141	134157141	+
ENSG00000042980	8	24216531	24226531	+
ENSG00000043039	11	129322171	129332171	+
ENSG00000043093	3	182645862	182655862	-
ENSG00000043143	5	133918918	133928918	+
ENSG00000043355	13	100639018	100649018	+
ENSG00000043462	5	169663241	169673241	-
ENSG00000043514	1	40296723	40306723	-
ENSG00000043591	10	115806667	115816667	+
ENSG00000044012	1	42621495	42631495	+
ENSG00000044090	6	42995358	43005358	-
ENSG00000044115	5	138270723	138280723	+
ENSG00000044446	X	18900418	18910418	-
ENSG00000044459	9	17503921	17513921	+
ENSG00000044524	3	89531284	89541284	+
ENSG00000044574	9	127987132	127997132	-
ENSG00000046604	18	29128971	29138971	+
ENSG00000046647	X	14016398	14026398	-
ENSG00000046651	X	13787472	13797472	+
ENSG00000046653	X	13779150	13789150	-
ENSG00000046774	X	141280131	141290131	-
ENSG00000046889	8	69149265	69159265	+
ENSG00000047056	10	1178237	1188237	+
ENSG00000047188	5	112930981	112940981	+
ENSG00000047230	X	16596126	16606126	-
ENSG00000047249	8	54618233	54628233	-
ENSG00000047315	4	57897324	57907324	+
ENSG00000047346	15	52863518	52873518	-
ENSG00000047365	4	36057620	36067620	-
ENSG00000047410	1	186270784	186280784	-
ENSG00000047457	3	148880286	148890286	-
ENSG00000047578	16	27791690	27801690	+
ENSG00000047579	6	15513032	15523032	-
ENSG00000047597	X	37591383	37601383	+
ENSG00000047617	12	5661817	5671817	-
ENSG00000047621	12	4586894	4596894	-
ENSG00000047634	X	17772191	17782191	+
ENSG00000047644	X	10112518	10122518	+
ENSG00000047648	X	11145664	11155664	-
ENSG00000047662	4	17620929	17630929	-
ENSG00000047849	3	47883358	47893358	-
ENSG00000047932	6	117871432	117881432	-
ENSG00000047936	6	117599463	117609463	-
ENSG00000048028	11	113658596	113668596	-
ENSG00000048052	7	19035685	19045685	+
ENSG00000048140	5	176086021	176096021	+
ENSG00000048162	5	175800949	175810949	-
ENSG00000048342	4	15603180	15613180	+
ENSG00000048392	8	103206730	103216730	-
ENSG00000048405	7	127000097	127010097	-
ENSG00000048462	16	12061925	12071925	+
ENSG00000048471	16	12668146	12678146	+
ENSG00000048540	12	16693979	16703979	-
ENSG00000048544	6	42164539	42174539	-
ENSG00000048545	6	42147792	42157792	+
ENSG00000048649	11	77361041	77371041	-
ENSG00000048707	1	12572099	12582099	+
ENSG00000048740	10	11378666	11388666	+
ENSG00000048828	9	96328389	96338389	+
ENSG00000048991	2	136482840	136492840	+
ENSG00000049089	1	40756159	40766159	-
ENSG00000049130	12	88880359	88890359	-
ENSG00000049167	5	60159659	60169659	-
ENSG00000049192	5	64434563	64444563	-
ENSG00000049239	1	9331396	9341396	+
ENSG00000049245	1	7841492	7851492	+
ENSG00000049246	1	7905237	7915237	+
ENSG00000049247	1	7897826	7907826	-
ENSG00000049249	1	7969907	7979907	-
ENSG00000049283	17	48621111	48631111	+
ENSG00000049323	2	33624426	33634426	+
ENSG00000049449	11	32127301	32137301	+
ENSG00000049540	7	73484237	73494237	+
ENSG00000049541	7	73635867	73645867	-
ENSG00000049618	6	157531913	157541913	+
ENSG00000049656	5	1307859	1317859	-
ENSG00000049759	18	56063937	56073937	+
